[ 854] x=-30719, y=  11776
[ 855] x=-30719, y=  32767
[ 856] x=    0, y=  32767
[ 857] x=    0, y=  11776
[ 858] x= 30687, y=  11776
[ 859] x= 30687, y=     0
[ 860] x= 32767, y=     0
[ 861] x= 32767, y= -13784
[ 862] x= 29906, y= -13784
[ 863] x= 29906, y= -32767
[ 864] x=    0, y= -32767
[ 865] x=    0, y= -13784
[ 866] x=-29951, y= -13784
[ 867] x=-29951, y=     0
[ 868] x=-32767, y=     0
[ 869] x=-32767, y=  11776
[ 870] x=-30719, y=  11776
[ 871] x=-30719, y=  32767
[ 872] x=    0, y=  32767
[ 873] x=    0, y=  11776
[ 874] x= 30687, y=  11776
[ 875] x= 30687, y=     0
[ 876] x= 32767, y=     0
[ 877] x= 32767, y= -13784
[ 878] x= 29906, y= -13784
[ 879] x= 29906, y= -32767
[ 880] x=    0, y= -32767
[ 881] x=    0, y= -13784
[ 882] x=-29951, y= -13784
[ 883] x=-29951, y=     0
[ 884] x=-32767, y=     0
[ 885] x=-32767, y=  11776
[ 886] x=-30719, y=  11776
[ 887] x=-30719, y=  32767
[ 888] x=    0, y=  32767
[ 889] x=    0, y=  11776
[ 890] x= 30687, y=  11776
[ 891] x= 30687, y=     0
[ 892] x= 32767, y=     0
[ 893] x= 32767, y= -13784
[ 894] x= 29906, y= -13784
[ 895] x= 29906, y= -32767
[ 896] x=    0, y= -32767
[ 897] x=    0, y= -13784
[ 898] x=-29951, y= -13784
[ 899] x=-29951, y=     0
[ 900] x=-32767, y=     0
[ 901] x=-32767, y=  11776
[ 902] x=-30719, y=  11776
[ 903] x=-30719, y=  32767
[ 904] x=    0, y=  32767
[ 905] x=    0, y=  11776
[ 906] x= 30687, y=  11776
[ 907] x= 30687, y=     0
[ 908] x= 32767, y=     0
[ 909] x= 32767, y= -13784
[ 910] x= 29906, y= -13784
[ 911] x= 29906, y= -32767
[ 912] x=    0, y= -32767
[ 913] x=    0, y= -13784
[ 914] x=-29951, y= -13784
[ 915] x=-29951, y=     0
[ 916] x=-32767, y=     0
[ 917] x=-32767, y=  11776
[ 918] x=-30719, y=  11776
[ 919] x=-30719, y=  32767
[ 920] x=    0, y=  32767
[ 921] x=    0, y=  11776
[ 922] x= 30687, y=  11776
[ 923] x= 30687, y=     0
[ 924] x= 32767, y=     0
[ 925] x= 32767, y= -13784
[ 926] x= 29906, y= -13784
[ 927] x= 29906, y= -32767
[ 928] x=    0, y= -32767
[ 929] x=    0, y= -13784
[ 930] x=-29951, y= -13784
[ 931] x=-29951, y=     0
[ 932] x=-32767, y=     0
[ 933] x=-32767, y=  11776
[ 934] x=-30719, y=  11776
[ 935] x=-30719, y=  32767
[ 936] x=    0, y=  32767
[ 937] x=    0, y=  11776
[ 938] x= 30687, y=  11776
[ 939] x= 30687, y=     0
[ 940] x= 32767, y=     0
[ 941] x= 32767, y= -13784
[ 942] x= 29906, y= -13784
[ 943] x= 29906, y= -32767
[ 944] x=    0, y= -32767
[ 945] x=    0, y= -13784
[ 946] x=-29951, y= -13784
[ 947] x=-29951, y=     0
[ 948] x=-32767, y=     0
[ 949] x=-32767, y=  11776
[ 950] x=-30719, y=  11776
[ 951] x=-30719, y=  32767
[ 952] x=    0, y=  32767
[ 953] x=    0, y=  11776
[ 954] x= 30687, y=  11776
[ 955] x= 30687, y=     0
[ 956] x= 32767, y=     0
[ 957] x= 32767, y= -13784
[ 958] x= 29906, y= -13784
[ 959] x= 29906, y= -32767
[ 960] x=    0, y= -32767
[ 961] x=    0, y= -13784
[ 962] x=-29951, y= -13784
[ 963] x=-29951, y=     0
[ 964] x=-32767, y=     0
[ 965] x=-32767, y=  11776
[ 966] x=-30719, y=  11776
[ 967] x=-30719, y=  32767
[ 968] x=    0, y=  32767
[ 969] x=    0, y=  11776
[ 970] x= 30687, y=  11776
[ 971] x= 30687, y=     0
[ 972] x= 32767, y=     0
[ 973] x= 32767, y= -13784
[ 974] x= 29906, y= -13784
[ 975] x= 29906, y= -32767
[ 976] x=    0, y= -32767
[ 977] x=    0, y= -13784
[ 978] x=-29951, y= -13784
[ 979] x=-29951, y=     0
[ 980] x=-32767, y=     0
[ 981] x=-32767, y=  11776
[ 982] x=-30719, y=  11776
[ 983] x=-30719, y=  32767
[ 984] x=    0, y=  32767
[ 985] x=    0, y=  11776
[ 986] x= 30687, y=  11776
[ 987] x= 30687, y=     0
[ 988] x= 32767, y=     0
[ 989] x= 32767, y= -13784
[ 990] x= 29906, y= -13784
[ 991] x= 29906, y= -32767
[ 992] x=    0, y= -32767
[ 993] x=    0, y= -13784
[ 994] x=-29951, y= -13784
[ 995] x=-29951, y=     0
[ 996] x=-32767, y=     0
[ 997] x=-32767, y=  11776
[ 998] x=-30719, y=  11776
[ 999] x=-30719, y=  32767
[ 1000] x=    0, y=  32767
[ 1001] x=    0, y=  11776
[ 1002] x= 30687, y=  11776
[ 1003] x= 30687, y=     0
[ 1004] x= 32767, y=     0
[ 1005] x= 32767, y= -13784
[ 1006] x= 29906, y= -13784
[ 1007] x= 29906, y= -32767
[ 1008] x=    0, y= -32767
[ 1009] x=    0, y= -13784
[ 1010] x=-29951, y= -13784
[ 1011] x=-29951, y=     0
[ 1012] x=-32767, y=     0
[ 1013] x=-32767, y=  11776
[ 1014] x=-30719, y=  11776
[ 1015] x=-30719, y=  32767
[ 1016] x=    0, y=  32767
[ 1017] x=    0, y=  11776
[ 1018] x= 30687, y=  11776
[ 1019] x= 30687, y=     0
[ 1020] x= 32767, y=     0
[ 1021] x= 32767, y= -13784
[ 1022] x= 29906, y= -13784
[ 1023] x= 29906, y= -32767
[ 1024] x=    0, y= -32767
[ 1025] x=    0, y= -13784
[ 1026] x=-29951, y= -13784
[ 1027] x=-29951, y=     0
[ 1028] x=-32767, y=     0
[ 1029] x=-32767, y=  11776
[ 1030] x=-30719, y=  11776
[ 1031] x=-30719, y=  32767
[ 1032] x=    0, y=  32767
[ 1033] x=    0, y=  11776
[ 1034] x= 30687, y=  11776
[ 1035] x= 30687, y=     0
[ 1036] x= 32767, y=     0
[ 1037] x= 32767, y= -13784
[ 1038] x= 29906, y= -13784
[ 1039] x= 29906, y= -32767
[ 1040] x=    0, y= -32767
[ 1041] x=    0, y= -13784
[ 1042] x=-29951, y= -13784
[ 1043] x=-29951, y=     0
[ 1044] x=-32767, y=     0
[ 1045] x=-32767, y=  11776
[ 1046] x=-30719, y=  11776
[ 1047] x=-30719, y=  32767
[ 1048] x=    0, y=  32767
[ 1049] x=    0, y=  11776
[ 1050] x= 30687, y=  11776
[ 1051] x= 30687, y=     0
[ 1052] x= 32767, y=     0
[ 1053] x= 32767, y= -13784
[ 1054] x= 29906, y= -13784
[ 1055] x= 29906, y= -32767
[ 1056] x=    0, y= -32767
[ 1057] x=    0, y= -13784
[ 1058] x=-29951, y= -13784
[ 1059] x=-29951, y=     0
[ 1060] x=-32767, y=     0
[ 1061] x=-32767, y=  11776
[ 1062] x=-30719, y=  11776
[ 1063] x=-30719, y=  32767
[ 1064] x=    0, y=  32767
[ 1065] x=    0, y=  11776
[ 1066] x= 30687, y=  11776
[ 1067] x= 30687, y=     0
[ 1068] x= 32767, y=     0
[ 1069] x= 32767, y= -13784
[ 1070] x= 29906, y= -13784
[ 1071] x= 29906, y= -32767
[ 1072] x=    0, y= -32767
[ 1073] x=    0, y= -13784
[ 1074] x=-29951, y= -13784
[ 1075] x=-29951, y=     0
[ 1076] x=-32767, y=     0
[ 1077] x=-32767, y=  11776
[ 1078] x=-30719, y=  11776
[ 1079] x=-30719, y=  32767
[ 1080] x=    0, y=  32767
[ 1081] x=    0, y=  11776
[ 1082] x= 30687, y=  11776
[ 1083] x= 30687, y=     0
[ 1084] x= 32767, y=     0
[ 1085] x= 32767, y= -13784
[ 1086] x= 29906, y= -13784
[ 1087] x= 29906, y= -32767
[ 1088] x=    0, y= -32767
[ 1089] x=    0, y= -13784
[ 1090] x=-29951, y= -13784
[ 1091] x=-29951, y=     0
[ 1092] x=-32767, y=     0
[ 1093] x=-32767, y=  11776
[ 1094] x=-30719, y=  11776
[ 1095] x=-30719, y=  32767
[ 1096] x=    0, y=  32767
[ 1097] x=    0, y=  11776
[ 1098] x= 30687, y=  11776
[ 1099] x= 30687, y=     0
[ 1100] x= 32767, y=     0
[ 1101] x= 32767, y= -13784
[ 1102] x= 29906, y= -13784
[ 1103] x= 29906, y= -32767
[ 1104] x=    0, y= -32767
[ 1105] x=    0, y= -13784
[ 1106] x=-29951, y= -13784
[ 1107] x=-29951, y=     0
[ 1108] x=-32767, y=     0
[ 1109] x=-32767, y=  11776
[ 1110] x=-30719, y=  11776
[ 1111] x=-30719, y=  32767
[ 1112] x=    0, y=  32767
[ 1113] x=    0, y=  11776
[ 1114] x= 30687, y=  11776
[ 1115] x= 30687, y=     0
[ 1116] x= 32767, y=     0
[ 1117] x= 32767, y= -13784
[ 1118] x= 29906, y= -13784
[ 1119] x= 29906, y= -32767
[ 1120] x=    0, y= -32767
[ 1121] x=    0, y= -13784
[ 1122] x=-29951, y= -13784
[ 1123] x=-29951, y=     0
[ 1124] x=-32767, y=     0
[ 1125] x=-32767, y=  11776
[ 1126] x=-30719, y=  11776
[ 1127] x=-30719, y=  32767
[ 1128] x=    0, y=  32767
[ 1129] x=    0, y=  11776
[ 1130] x= 30687, y=  11776
[ 1131] x= 30687, y=     0
[ 1132] x= 32767, y=     0
[ 1133] x= 32767, y= -13784
[ 1134] x= 29906, y= -13784
[ 1135] x= 29906, y= -32767
[ 1136] x=    0, y= -32767
[ 1137] x=    0, y= -13784
[ 1138] x=-29951, y= -13784
[ 1139] x=-29951, y=     0
[ 1140] x=-32767, y=     0
[ 1141] x=-32767, y=  11776
[ 1142] x=-30719, y=  11776
[ 1143] x=-30719, y=  32767
[ 1144] x=    0, y=  32767
[ 1145] x=    0, y=  11776
[ 1146] x= 30687, y=  11776
[ 1147] x= 30687, y=     0
[ 1148] x= 32767, y=     0
[ 1149] x= 32767, y= -13784
[ 1150] x= 29906, y= -13784
[ 1151] x= 29906, y= -32767
[ 1152] x=    0, y= -32767
[ 1153] x=    0, y= -13784
[ 1154] x=-29951, y= -13784
[ 1155] x=-29951, y=     0
[ 1156] x=-32767, y=     0
[ 1157] x=-32767, y=  11776
[ 1158] x=-30719, y=  11776
[ 1159] x=-30719, y=  32767
[ 1160] x=    0, y=  32767
[ 1161] x=    0, y=  11776
[ 1162] x= 30687, y=  11776
[ 1163] x= 30687, y=     0
[ 1164] x= 32767, y=     0
[ 1165] x= 32767, y= -13784
[ 1166] x= 29906, y= -13784
[ 1167] x= 29906, y= -32767
[ 1168] x=    0, y= -32767
[ 1169] x=    0, y= -13784
[ 1170] x=-29951, y= -13784
[ 1171] x=-29951, y=     0
[ 1172] x=-32767, y=     0
[ 1173] x=-32767, y=  11776
[ 1174] x=-30719, y=  11776
[ 1175] x=-30719, y=  32767
[ 1176] x=    0, y=  32767
[ 1177] x=    0, y=  11776
[ 1178] x= 30687, y=  11776
[ 1179] x= 30687, y=     0
[ 1180] x= 32767, y=     0
[ 1181] x= 32767, y= -13784
[ 1182] x= 29906, y= -13784
[ 1183] x= 29906, y= -32767
[ 1184] x=    0, y= -32767
[ 1185] x=    0, y= -13784
[ 1186] x=-29951, y= -13784
[ 1187] x=-29951, y=     0
[ 1188] x=-32767, y=     0
[ 1189] x=-32767, y=  11776
[ 1190] x=-30719, y=  11776
[ 1191] x=-30719, y=  32767
[ 1192] x=    0, y=  32767
[ 1193] x=    0, y=  11776
[ 1194] x= 30687, y=  11776
[ 1195] x= 30687, y=     0
[ 1196] x= 32767, y=     0
[ 1197] x= 32767, y= -13784
[ 1198] x= 29906, y= -13784
[ 1199] x= 29906, y= -32767
[ 1200] x=    0, y= -32767
[ 1201] x=    0, y= -13784
[ 1202] x=-29951, y= -13784
[ 1203] x=-29951, y=     0
[ 1204] x=-32767, y=     0
[ 1205] x=-32767, y=  11776
[ 1206] x=-30719, y=  11776
[ 1207] x=-30719, y=  32767
[ 1208] x=    0, y=  32767
[ 1209] x=    0, y=  11776
[ 1210] x= 30687, y=  11776
[ 1211] x= 30687, y=     0
[ 1212] x= 32767, y=     0
[ 1213] x= 32767, y= -13784
[ 1214] x= 29906, y= -13784
[ 1215] x= 29906, y= -32767
[ 1216] x=    0, y= -32767
[ 1217] x=    0, y= -13784
[ 1218] x=-29951, y= -13784
[ 1219] x=-29951, y=     0
[ 1220] x=-32767, y=     0
[ 1221] x=-32767, y=  11776
[ 1222] x=-30719, y=  11776
[ 1223] x=-30719, y=  32767
[ 1224] x=    0, y=  32767
[ 1225] x=    0, y=  11776
[ 1226] x= 30687, y=  11776
[ 1227] x= 30687, y=     0
[ 1228] x= 32767, y=     0
[ 1229] x= 32767, y= -13784
[ 1230] x= 29906, y= -13784
[ 1231] x= 29906, y= -32767
[ 1232] x=    0, y= -32767
[ 1233] x=    0, y= -13784
[ 1234] x=-29951, y= -13784
[ 1235] x=-29951, y=     0
[ 1236] x=-32767, y=     0
[ 1237] x=-32767, y=  11776
[ 1238] x=-30719, y=  11776
[ 1239] x=-30719, y=  32767
[ 1240] x=    0, y=  32767
[ 1241] x=    0, y=  11776
[ 1242] x= 30687, y=  11776
[ 1243] x= 30687, y=     0
[ 1244] x= 32767, y=     0
[ 1245] x= 32767, y= -13784
[ 1246] x= 29906, y= -13784
[ 1247] x= 29906, y= -32767
[ 1248] x=    0, y= -32767
[ 1249] x=    0, y= -13784
[ 1250] x=-29951, y= -13784
[ 1251] x=-29951, y=     0
[ 1252] x=-32767, y=     0
[ 1253] x=-32767, y=  11776
[ 1254] x=-30719, y=  11776
[ 1255] x=-30719, y=  32767
[ 1256] x=    0, y=  32767
[ 1257] x=    0, y=  11776
[ 1258] x= 30687, y=  11776
[ 1259] x= 30687, y=     0
[ 1260] x= 32767, y=     0
[ 1261] x= 32767, y= -13784
[ 1262] x= 29906, y= -13784
[ 1263] x= 29906, y= -32767
[ 1264] x=    0, y= -32767
[ 1265] x=    0, y= -13784
[ 1266] x=-29951, y= -13784
[ 1267] x=-29951, y=     0
[ 1268] x=-32767, y=     0
[ 1269] x=-32767, y=  11776
[ 1270] x=-30719, y=  11776
[ 1271] x=-30719, y=  32767
[ 1272] x=    0, y=  32767
[ 1273] x=    0, y=  11776
[ 1274] x= 30687, y=  11776
[ 1275] x= 30687, y=     0
[ 1276] x= 32767, y=     0
[ 1277] x= 32767, y= -13784
[ 1278] x= 29906, y= -13784
[ 1279] x= 29906, y= -32767
[ 1280] x=    0, y= -32767
[ 1281] x=    0, y= -13784
[ 1282] x=-29951, y= -13784
[ 1283] x=-29951, y=     0
[ 1284] x=-32767, y=     0
[ 1285] x=-32767, y=  11776
[ 1286] x=-30719, y=  11776
[ 1287] x=-30719, y=  32767
[ 1288] x=    0, y=  32767
[ 1289] x=    0, y=  11776
[ 1290] x= 30687, y=  11776
[ 1291] x= 30687, y=     0
[ 1292] x= 32767, y=     0
[ 1293] x= 32767, y= -13784
[ 1294] x= 29906, y= -13784
[ 1295] x= 29906, y= -32767
[ 1296] x=    0, y= -32767
[ 1297] x=    0, y= -13784
[ 1298] x=-29951, y= -13784
[ 1299] x=-29951, y=     0
[ 1300] x=-32767, y=     0
[ 1301] x=-32767, y=  11776
[ 1302] x=-30719, y=  11776
[ 1303] x=-30719, y=  32767
[ 1304] x=    0, y=  32767
[ 1305] x=    0, y=  11776
[ 1306] x= 30687, y=  11776
[ 1307] x= 30687, y=     0
[ 1308] x= 32767, y=     0
[ 1309] x= 32767, y= -13784
[ 1310] x= 29906, y= -13784
[ 1311] x= 29906, y= -32767
[ 1312] x=    0, y= -32767
[ 1313] x=    0, y= -13784
[ 1314] x=-29951, y= -13784
[ 1315] x=-29951, y=     0
[ 1316] x=-32767, y=     0
[ 1317] x=-32767, y=  11776
[ 1318] x=-30719, y=  11776
[ 1319] x=-30719, y=  32767
[ 1320] x=    0, y=  32767
[ 1321] x=    0, y=  11776
[ 1322] x= 30687, y=  11776
[ 1323] x= 30687, y=     0
[ 1324] x= 32767, y=     0
[ 1325] x= 32767, y= -13784
[ 1326] x= 29906, y= -13784
[ 1327] x= 29906, y= -32767
[ 1328] x=    0, y= -32767
[ 1329] x=    0, y= -13784
[ 1330] x=-29951, y= -13784
[ 1331] x=-29951, y=     0
[ 1332] x=-32767, y=     0
[ 1333] x=-32767, y=  11776
[ 1334] x=-30719, y=  11776
[ 1335] x=-30719, y=  32767
[ 1336] x=    0, y=  32767
[ 1337] x=    0, y=  11776
[ 1338] x= 30687, y=  11776
[ 1339] x= 30687, y=     0
[ 1340] x= 32767, y=     0
[ 1341] x= 32767, y= -13784
[ 1342] x= 29906, y= -13784
[ 1343] x= 29906, y= -32767
[ 1344] x=    0, y= -32767
[ 1345] x=    0, y= -13784
[ 1346] x=-29951, y= -13784
[ 1347] x=-29951, y=     0
[ 1348] x=-32767, y=     0
[ 1349] x=-32767, y=  11776
[ 1350] x=-30719, y=  11776
[ 1351] x=-30719, y=  32767
[ 1352] x=    0, y=  32767
[ 1353] x=    0, y=  11776
[ 1354] x= 30687, y=  11776
[ 1355] x= 30687, y=     0
[ 1356] x= 32767, y=     0
[ 1357] x= 32767, y= -13784
[ 1358] x= 29906, y= -13784
[ 1359] x= 29906, y= -32767
[ 1360] x=    0, y= -32767
[ 1361] x=    0, y= -13784
[ 1362] x=-29951, y= -13784
[ 1363] x=-29951, y=     0
[ 1364] x=-32767, y=     0
[ 1365] x=-32767, y=  11776
[ 1366] x=-30719, y=  11776
[ 1367] x=-30719, y=  32767
[ 1368] x=    0, y=  32767
[ 1369] x=    0, y=  11776
[ 1370] x= 30687, y=  11776
[ 1371] x= 30687, y=     0
[ 1372] x= 32767, y=     0
[ 1373] x= 32767, y= -13784
[ 1374] x= 29906, y= -13784
[ 1375] x= 29906, y= -32767
[ 1376] x=    0, y= -32767
[ 1377] x=    0, y= -13784
[ 1378] x=-29951, y= -13784
[ 1379] x=-29951, y=     0
[ 1380] x=-32767, y=     0
[ 1381] x=-32767, y=  11776
[ 1382] x=-30719, y=  11776
[ 1383] x=-30719, y=  32767
[ 1384] x=    0, y=  32767
[ 1385] x=    0, y=  11776
[ 1386] x= 30687, y=  11776
[ 1387] x= 30687, y=     0
[ 1388] x= 32767, y=     0
[ 1389] x= 32767, y= -13784
[ 1390] x= 29906, y= -13784
[ 1391] x= 29906, y= -32767
[ 1392] x=    0, y= -32767
[ 1393] x=    0, y= -13784
[ 1394] x=-29951, y= -13784
[ 1395] x=-29951, y=     0
[ 1396] x=-32767, y=     0
[ 1397] x=-32767, y=  11776
[ 1398] x=-30719, y=  11776
[ 1399] x=-30719, y=  32767
[ 1400] x=    0, y=  32767
[ 1401] x=    0, y=  11776
[ 1402] x= 30687, y=  11776
[ 1403] x= 30687, y=     0
[ 1404] x= 32767, y=     0
[ 1405] x= 32767, y= -13784
[ 1406] x= 29906, y= -13784
[ 1407] x= 29906, y= -32767
[ 1408] x=    0, y= -32767
[ 1409] x=    0, y= -13784
[ 1410] x=-29951, y= -13784
[ 1411] x=-29951, y=     0
[ 1412] x=-32767, y=     0
[ 1413] x=-32767, y=  11776
[ 1414] x=-30719, y=  11776
[ 1415] x=-30719, y=  32767
[ 1416] x=    0, y=  32767
[ 1417] x=    0, y=  11776
[ 1418] x= 30687, y=  11776
[ 1419] x= 30687, y=     0
[ 1420] x= 32767, y=     0
[ 1421] x= 32767, y= -13784
[ 1422] x= 29906, y= -13784
[ 1423] x= 29906, y= -32767
[ 1424] x=    0, y= -32767
[ 1425] x=    0, y= -13784
[ 1426] x=-29951, y= -13784
[ 1427] x=-29951, y=     0
[ 1428] x=-32767, y=     0
[ 1429] x=-32767, y=  11776
[ 1430] x=-30719, y=  11776
[ 1431] x=-30719, y=  32767
[ 1432] x=    0, y=  32767
[ 1433] x=    0, y=  11776
[ 1434] x= 30687, y=  11776
[ 1435] x= 30687, y=     0
[ 1436] x= 32767, y=     0
[ 1437] x= 32767, y= -13784
[ 1438] x= 29906, y= -13784
[ 1439] x= 29906, y= -32767
[ 1440] x=    0, y= -32767
[ 1441] x=    0, y= -13784
[ 1442] x=-29951, y= -13784
[ 1443] x=-29951, y=     0
[ 1444] x=-32767, y=     0
[ 1445] x=-32767, y=  11776
[ 1446] x=-30719, y=  11776
[ 1447] x=-30719, y=  32767
[ 1448] x=    0, y=  32767
[ 1449] x=    0, y=  11776
[ 1450] x= 30687, y=  11776
[ 1451] x= 30687, y=     0
[ 1452] x= 32767, y=     0
[ 1453] x= 32767, y= -13784
[ 1454] x= 29906, y= -13784
[ 1455] x= 29906, y= -32767
[ 1456] x=    0, y= -32767
[ 1457] x=    0, y= -13784
[ 1458] x=-29951, y= -13784
[ 1459] x=-29951, y=     0
[ 1460] x=-32767, y=     0
[ 1461] x=-32767, y=  11776
[ 1462] x=-30719, y=  11776
[ 1463] x=-30719, y=  32767
[ 1464] x=    0, y=  32767
[ 1465] x=    0, y=  11776
[ 1466] x= 30687, y=  11776
[ 1467] x= 30687, y=     0
[ 1468] x= 32767, y=     0
[ 1469] x= 32767, y= -13784
[ 1470] x= 29906, y= -13784
[ 1471] x= 29906, y= -32767
[ 1472] x=    0, y= -32767
[ 1473] x=    0, y= -13784
[ 1474] x=-29951, y= -13784
[ 1475] x=-29951, y=     0
[ 1476] x=-32767, y=     0
[ 1477] x=-32767, y=  11776
[ 1478] x=-30719, y=  11776
[ 1479] x=-30719, y=  32767
[ 1480] x=    0, y=  32767
[ 1481] x=    0, y=  11776
[ 1482] x= 30687, y=  11776
[ 1483] x= 30687, y=     0
[ 1484] x= 32767, y=     0
[ 1485] x= 32767, y= -13784
[ 1486] x= 29906, y= -13784
[ 1487] x= 29906, y= -32767
[ 1488] x=    0, y= -32767
[ 1489] x=    0, y= -13784
[ 1490] x=-29951, y= -13784
[ 1491] x=-29951, y=     0
[ 1492] x=-32767, y=     0
[ 1493] x=-32767, y=  11776
[ 1494] x=-30719, y=  11776
[ 1495] x=-30719, y=  32767
[ 1496] x=    0, y=  32767
[ 1497] x=    0, y=  11776
[ 1498] x= 30687, y=  11776
[ 1499] x= 30687, y=     0
[ 1500] x= 32767, y=     0
[ 1501] x= 32767, y= -13784
[ 1502] x= 29906, y= -13784
[ 1503] x= 29906, y= -32767
[ 1504] x=    0, y= -32767
[ 1505] x=    0, y= -13784
[ 1506] x=-29951, y= -13784
[ 1507] x=-29951, y=     0
[ 1508] x=-32767, y=     0
[ 1509] x=-32767, y=  11776
[ 1510] x=-30719, y=  11776
[ 1511] x=-30719, y=  32767
[ 1512] x=    0, y=  32767
[ 1513] x=    0, y=  11776
[ 1514] x= 30687, y=  11776
[ 1515] x= 30687, y=     0
[ 1516] x= 32767, y=     0
[ 1517] x= 32767, y= -13784
[ 1518] x= 29906, y= -13784
[ 1519] x= 29906, y= -32767
[ 1520] x=    0, y= -32767
[ 1521] x=    0, y= -13784
[ 1522] x=-29951, y= -13784
[ 1523] x=-29951, y=     0
[ 1524] x=-32767, y=     0
[ 1525] x=-32767, y=  11776
[ 1526] x=-30719, y=  11776
[ 1527] x=-30719, y=  32767
[ 1528] x=    0, y=  32767
[ 1529] x=    0, y=  11776
[ 1530] x= 30687, y=  11776
[ 1531] x= 30687, y=     0
[ 1532] x= 32767, y=     0
[ 1533] x= 32767, y= -13784
[ 1534] x= 29906, y= -13784
[ 1535] x= 29906, y= -32767
[ 1536] x=    0, y= -32767
[ 1537] x=    0, y= -13784
[ 1538] x=-29951, y= -13784
[ 1539] x=-29951, y=     0
[ 1540] x=-32767, y=     0
[ 1541] x=-32767, y=  11776
[ 1542] x=-30719, y=  11776
[ 1543] x=-30719, y=  32767
[ 1544] x=    0, y=  32767
[ 1545] x=    0, y=  11776
[ 1546] x= 30687, y=  11776
[ 1547] x= 30687, y=     0
[ 1548] x= 32767, y=     0
[ 1549] x= 32767, y= -13784
[ 1550] x= 29906, y= -13784
[ 1551] x= 29906, y= -32767
[ 1552] x=    0, y= -32767
[ 1553] x=    0, y= -13784
[ 1554] x=-29951, y= -13784
[ 1555] x=-29951, y=     0
[ 1556] x=-32767, y=     0
[ 1557] x=-32767, y=  11776
[ 1558] x=-30719, y=  11776
[ 1559] x=-30719, y=  32767
[ 1560] x=    0, y=  32767
[ 1561] x=    0, y=  11776
[ 1562] x= 30687, y=  11776
[ 1563] x= 30687, y=     0
[ 1564] x= 32767, y=     0
[ 1565] x= 32767, y= -13784
[ 1566] x= 29906, y= -13784
[ 1567] x= 29906, y= -32767
[ 1568] x=    0, y= -32767
[ 1569] x=    0, y= -13784
[ 1570] x=-29951, y= -13784
[ 1571] x=-29951, y=     0
[ 1572] x=-32767, y=     0
[ 1573] x=-32767, y=  11776
[ 1574] x=-30719, y=  11776
[ 1575] x=-30719, y=  32767
[ 1576] x=    0, y=  32767
[ 1577] x=    0, y=  11776
[ 1578] x= 30687, y=  11776
[ 1579] x= 30687, y=     0
[ 1580] x= 32767, y=     0
[ 1581] x= 32767, y= -13784
[ 1582] x= 29906, y= -13784
[ 1583] x= 29906, y= -32767
[ 1584] x=    0, y= -32767
[ 1585] x=    0, y= -13784
[ 1586] x=-29951, y= -13784
[ 1587] x=-29951, y=     0
[ 1588] x=-32767, y=     0
[ 1589] x=-32767, y=  11776
[ 1590] x=-30719, y=  11776
[ 1591] x=-30719, y=  32767
[ 1592] x=    0, y=  32767
[ 1593] x=    0, y=  11776
[ 1594] x= 30687, y=  11776
[ 1595] x= 30687, y=     0
[ 1596] x= 32767, y=     0
[ 1597] x= 32767, y= -13784
[ 1598] x= 29906, y= -13784
[ 1599] x= 29906, y= -32767
[ 1600] x=    0, y= -32767
[ 1601] x=    0, y= -13784
[ 1602] x=-29951, y= -13784
[ 1603] x=-29951, y=     0
[ 1604] x=-32767, y=     0
[ 1605] x=-32767, y=  11776
[ 1606] x=-30719, y=  11776
[ 1607] x=-30719, y=  32767
[ 1608] x=    0, y=  32767
[ 1609] x=    0, y=  11776
[ 1610] x= 30687, y=  11776
[ 1611] x= 30687, y=     0
[ 1612] x= 32767, y=     0
[ 1613] x= 32767, y= -13784
[ 1614] x= 29906, y= -13784
[ 1615] x= 29906, y= -32767
[ 1616] x=    0, y= -32767
[ 1617] x=    0, y= -13784
[ 1618] x=-29951, y= -13784
[ 1619] x=-29951, y=     0
[ 1620] x=-32767, y=     0
[ 1621] x=-32767, y=  11776
[ 1622] x=-30719, y=  11776
[ 1623] x=-30719, y=  32767
[ 1624] x=    0, y=  32767
[ 1625] x=    0, y=  11776
[ 1626] x= 30687, y=  11776
[ 1627] x= 30687, y=     0
[ 1628] x= 32767, y=     0
[ 1629] x= 32767, y= -13784
[ 1630] x= 29906, y= -13784
[ 1631] x= 29906, y= -32767
[ 1632] x=    0, y= -32767
[ 1633] x=    0, y= -13784
[ 1634] x=-29951, y= -13784
[ 1635] x=-29951, y=     0
[ 1636] x=-32767, y=     0
[ 1637] x=-32767, y=  11776
[ 1638] x=-30719, y=  11776
[ 1639] x=-30719, y=  32767
[ 1640] x=    0, y=  32767
[ 1641] x=    0, y=  11776
[ 1642] x= 30687, y=  11776
[ 1643] x= 30687, y=     0
[ 1644] x= 32767, y=     0
[ 1645] x= 32767, y= -13784
[ 1646] x= 29906, y= -13784
[ 1647] x= 29906, y= -32767
[ 1648] x=    0, y= -32767
[ 1649] x=    0, y= -13784
[ 1650] x=-29951, y= -13784
[ 1651] x=-29951, y=     0
[ 1652] x=-32767, y=     0
[ 1653] x=-32767, y=  11776
[ 1654] x=-30719, y=  11776
[ 1655] x=-30719, y=  32767
[ 1656] x=    0, y=  32767
[ 1657] x=    0, y=  11776
[ 1658] x= 30687, y=  11776
[ 1659] x= 30687, y=     0
[ 1660] x= 32767, y=     0
[ 1661] x= 32767, y= -13784
